公金支出情報（令和元年５月（出納整理期間）分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
教育庁,足立高等学校,,令和01年05月13日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,入学のしおり(定時制)外2点印刷,"99,144 "
教育庁,足立高等学校,,令和01年05月13日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,五線ボード外11点購入,"198,180 "
教育庁,足立高等学校,,令和01年05月13日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,彫刻刀外25点購入,"68,697 "
教育庁,江北高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,499 
教育庁,淵江高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,245 
教育庁,淵江高等学校,,令和01年05月14日,一般会計,教育費,高等学校費,管理費,委託料,教育活動支援業務委託,"196,992 "
教育庁,足立西高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,205 
教育庁,足立東高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,218 
教育庁,足立東高等学校,,令和01年05月13日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,音声案内機の買入れ,"39,960 "
教育庁,足立東高等学校,,令和01年05月13日,一般会計,教育費,高等学校費,管理費,役務費,音声案内機の買入れ,"37,800 "
教育庁,足立東高等学校,,令和01年05月13日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,雑誌の購読（「健康教室」外）概算契約に係る継続支払,"39,906 "
教育庁,足立東高等学校,,令和01年05月13日,一般会計,教育費,高等学校費,管理費,役務費,インターネットの接続サービスに係る継続支払,"9,720 "
教育庁,足立東高等学校,,令和01年05月21日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,新聞の購読（朝日新聞外１件）1〜３月分,"22,140 "
教育庁,足立東高等学校,,令和01年05月21日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,新聞の購読（毎日新聞外１件）１〜３月分,"21,213 "
教育庁,足立東高等学校,,令和01年05月21日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,新聞の購読（毎日新聞外１件）１〜３月分,"12,111 "
教育庁,足立東高等学校,,令和01年05月21日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,保存袋外30点の買入れ,"165,729 "
教育庁,足立東高等学校,,令和01年05月24日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,蔵書点検機器の借入れ,"27,216 "
教育庁,足立東高等学校,,令和01年05月24日,一般会計,教育費,高等学校費,管理費,役務費,蔵書点検機器の借入れ,"4,752 "
教育庁,足立東高等学校,,令和01年05月24日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,殺菌消毒剤外51点の買入れ,"184,625 "
教育庁,足立東高等学校,,令和01年05月28日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,平成31年度学校案内の増刷,"91,260 "
教育庁,足立東高等学校,,令和01年05月30日,一般会計,教育費,高等学校費,管理費,役務費,卒業証書外３点の筆耕（単価契約）代金の支出,"48,859 "
教育庁,足立東高等学校,,令和01年05月31日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,新聞の購読（日本経済新聞）,"58,800 "
教育庁,足立東高等学校,,令和01年05月31日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,新聞の購読（読売新聞）,"25,311 "
教育庁,足立東高等学校,,令和01年05月31日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,新聞の購読（読売新聞）,"25,311 "
教育庁,足立東高等学校,,令和01年05月31日,一般会計,教育費,高等学校費,管理費,役務費,吹奏楽部定期演奏会実施に伴う物品運搬委託,"41,040 "
教育庁,足立東高等学校,,令和01年05月31日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,模造紙外15点の買入れ,"205,670 "
教育庁,足立東高等学校,,令和01年05月31日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,模造紙外15点の買入れ,"14,364 "
教育庁,青井高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,120 
教育庁,青井高等学校,,令和01年05月16日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,平成30年度工業用下水道料金の支払（3月分）,"28,469 "
教育庁,足立新田高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,687 
教育庁,足立新田高等学校,,令和01年05月21日,一般会計,教育費,高等学校費,管理費,旅費 特別旅費,平成30年度 赴任に伴う旅費の支出（3/31日分）,"7,180 "
教育庁,晴海総合高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,文化祭ポスター外１点の印刷,"285,120 "
教育庁,晴海総合高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,障害のある生徒の支援に係る経費についての資金前渡,"6,271 "
教育庁,晴海総合高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,ピアノの調律,"120,960 "
教育庁,晴海総合高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,296 
教育庁,晴海総合高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,シラバス（２・３年次用）の印刷,"140,400 "
教育庁,晴海総合高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,入学のしおり外２点の印刷,"136,890 "
教育庁,晴海総合高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,Ｈ29年度分課題研究収録の製本,"115,506 "
教育庁,晴海総合高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,過年度分課題研究収録の再製本,"243,000 "
教育庁,晴海総合高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,Ｈ30年度分課題研究収録の製本,"126,900 "
教育庁,晴海総合高等学校,,令和01年05月08日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,ゴーグル外１１点の購入,"28,058 "
教育庁,晴海総合高等学校,,令和01年05月15日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,プリンタトナー外６点の購入,"201,798 "
教育庁,晴海総合高等学校,,令和01年05月16日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,炉釜の購入,"65,000 "
教育庁,晴海総合高等学校,,令和01年05月21日,一般会計,教育費,高等学校費,管理費,役務費,インターネットプロバイダー契約,"11,016 "
教育庁,晴海総合高等学校,,令和01年05月21日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,音声認識アプリケーションの利用契約,"51,840 "
教育庁,浅草高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,473 
教育庁,荒川商業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,"10,445 "
教育庁,荒川商業高等学校,,令和01年05月08日,一般会計,教育費,教育管理費,学校保健給食費,報償費,平成30年度産業医業務委任の継続支払いについて,"54,004 "
教育庁,荒川商業高等学校,,令和01年05月15日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,工業用下水道料金の継続支払いについて（３月分）,"25,790 "
教育庁,蔵前工業高等学校,,令和01年05月07日,一般会計,教育費,教育管理費,学校保健給食費,負担金補助及交付金,東京都立高等学校定時制課程夜食費補助金の支出,"32,820 "
教育庁,蔵前工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,平成30年度東京都立高等学校定時制教科用図書補助金,"33,075 "
教育庁,蔵前工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,439 
教育庁,荒川工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,委託料,便所特別清掃委託,"340,200 "
教育庁,荒川工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,626 
教育庁,荒川工業高等学校,,令和01年05月15日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,平成30年度　工業教育の購読,"2,268 "
教育庁,足立工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,191 
教育庁,両国高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,492 
教育庁,墨田川高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,側溝等清掃業務委託,"51,840 "
教育庁,墨田川高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,委託料,側溝等清掃業務委託,"346,032 "
教育庁,墨田川高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,都立墨田川高等学校労働者派遣,"64,800 "
教育庁,墨田川高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,廃棄物収集運搬・処分委託,"142,561 "
教育庁,墨田川高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,廃棄物収集運搬・処分委託,"9,000 "
教育庁,墨田川高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,委託料,廃棄物収集運搬・処分委託,"157,919 "
教育庁,墨田川高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,委託料,廃棄物収集運搬・処分委託,"48,000 "
教育庁,墨田川高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,平成３０年度被災生徒支援給付金の支出について,"10,468 "
教育庁,墨田川高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,インターネット電気通信サービス料金の支出について,"7,776 "
教育庁,墨田川高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,482 
教育庁,墨田川高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,竹刀の修理及び垂外1点の購入,"79,000 "
教育庁,墨田川高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,委託料,側溝清掃に伴う産業廃棄物処分委託（単価契約）,"150,595 "
